alpha-3,country-code,Inventory,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop,ene_tj_pc,ene_tj_voy_pc,ene_tj_stop_pc,co2e_t_pc,co2e_t_voy_pc,co2e_t_stop_pc
AUT,040,All Domestic Voyages,1495793.0,55373.0,9394423.9,11699982.6,2001.6,2002.7,2006.1,2006.6,222.5,777.4,494.4,532.4,27.0,173.3,206.5,213.1,17.0,86.5,76.1,84.0,1980569.6,1441793.3,538776.3,150876687.9,109920968.8,40955719.1,153773520.3,112031451.4,41742068.9,21.064591168840373,17.731462237645424,42.38685131615075,21.088989081795948,17.765755618858368,42.35124510146875
AUT,040,Int. Arr. Inventory,14.0,14.0,152.2,242.7,2002.1,2002.1,2002.5,2003.2,232.5,434.7,539.8,543.8,36.0,56.6,111.0,122.6,4.0,10.4,13.8,12.7,19.3,16.6,2.7,1489.0,1282.1,206.8,1517.5,1306.8,210.8,0.0002052675197875496,0.0002041501185675603,0.00021241561396373045,0.00020811477079532884,0.00020723010505176864,0.00021387637706164614
AUT,040,Int. Dep. Inventory,14.0,14.0,386.7,645.1,2002.1,2002.1,2007.1,2008.1,431.3,778.9,1371.6,1445.5,49.5,68.4,106.8,106.9,15.0,22.1,41.2,44.6,35.8,29.1,6.8,2762.6,2241.8,520.9,2815.7,2284.8,530.9,0.0003807552957717241,0.00035787761748891595,0.0005349726573901359,0.0003861540429182256,0.00036231966943853764,0.0005386478585485197
AUT,040,Domestic Inventory,5.0,3.0,34.7,42.1,1984.4,1984.3,1989.9,1992.3,374.4,906.9,586.1,449.8,12.0,70.5,81.2,39.1,13.0,34.2,42.2,26.2,5.8,3.3,2.4,439.1,251.7,187.3,447.5,256.6,190.9,6.168661216413407e-05,4.0584059715237885e-05,0.0001888138790788715,6.137157161839187e-05,4.069118836569011e-05,0.00019368596006199358
POL,616,All Global Voyages,2739872.0,58539.0,81475141.7,114361946.3,2002.6,2002.5,2008.8,2009.1,358.8,1354.1,1507.6,1784.2,41.0,231.2,403.1,445.6,19.0,89.0,69.9,77.7,9402364.3,8131271.3,1271093.0,715428735.4,618723859.3,96704876.1,729164967.1,630603357.4,98561609.7,100.0,100.0,100.0,100.0,100.0,100.0
POL,616,All International Voyages,1244079.0,43111.0,72080717.8,102661963.7,2003.7,2003.9,2009.1,2009.4,663.1,1807.6,2057.2,2437.2,67.0,235.5,428.7,472.1,22.0,85.3,69.1,76.9,7421794.7,6689478.0,732316.7,564552047.5,508802890.5,55749157.0,575391446.8,518571906.0,56819540.9,78.93540883115962,82.26853776235458,57.613148683849246,78.91101091820406,82.23424438114164,57.64875499999063
POL,616,All Domestic Voyages,1495793.0,55373.0,9394423.9,11699982.6,2001.6,2002.7,2006.1,2006.6,222.5,777.4,494.4,532.4,27.0,173.3,206.5,213.1,17.0,86.5,76.1,84.0,1980569.6,1441793.3,538776.3,150876687.9,109920968.8,40955719.1,153773520.3,112031451.4,41742068.9,21.064591168840373,17.731462237645424,42.38685131615075,21.088989081795948,17.765755618858368,42.35124510146875
POL,616,Int. Arr. Inventory,11990.0,2594.0,128134.7,157957.9,1997.3,2002.3,2007.0,2009.3,361.6,955.6,675.2,1054.0,36.0,114.4,258.9,334.8,19.0,105.0,85.7,95.9,22023.9,17344.6,4679.3,1659419.1,1308070.0,351349.1,1691279.9,1333184.9,358095.0,0.2342378926968401,0.21330735822330757,0.36813199348906805,0.23194749834546732,0.21141417728836215,0.36332097364274274
POL,616,Int. Dep. Inventory,12010.0,2615.0,98901.8,109044.3,1997.3,2002.3,2005.6,2007.9,353.3,750.6,520.2,725.4,35.0,96.6,142.5,184.9,16.0,56.2,45.4,56.0,17848.6,14533.6,3314.9,1342274.6,1093090.2,249184.5,1368046.3,1114077.5,253968.8,0.18983097687461437,0.17873711826587316,0.26079130323272964,0.18761821559268382,0.17666850119437694,0.25767517471866125
POL,616,Domestic Inventory,1527.0,509.0,1417.1,1978.3,1992.2,1998.1,2002.3,2004.0,226.8,294.6,283.7,291.1,28.0,80.8,218.2,161.8,27.0,111.2,149.5,148.6,1277.7,751.0,526.7,95969.9,56414.6,39555.4,97812.6,57497.7,40314.8,0.01358913523484726,0.009235948135195047,0.04143677921285068,0.013414330695153335,0.009117886754847778,0.040903146897366474
GEO,268,All Global Voyages,2739872.0,58539.0,81475141.7,114361946.3,2002.6,2002.5,2008.8,2009.1,358.8,1354.1,1507.6,1784.2,41.0,231.2,403.1,445.6,19.0,89.0,69.9,77.7,9402364.3,8131271.3,1271093.0,715428735.4,618723859.3,96704876.1,729164967.1,630603357.4,98561609.7,100.0,100.0,100.0,100.0,100.0,100.0
GEO,268,All International Voyages,1244079.0,43111.0,72080717.8,102661963.7,2003.7,2003.9,2009.1,2009.4,663.1,1807.6,2057.2,2437.2,67.0,235.5,428.7,472.1,22.0,85.3,69.1,76.9,7421794.7,6689478.0,732316.7,564552047.5,508802890.5,55749157.0,575391446.8,518571906.0,56819540.9,78.93540883115962,82.26853776235458,57.613148683849246,78.91101091820406,82.23424438114164,57.64875499999063
GEO,268,All Domestic Voyages,1495793.0,55373.0,9394423.9,11699982.6,2001.6,2002.7,2006.1,2006.6,222.5,777.4,494.4,532.4,27.0,173.3,206.5,213.1,17.0,86.5,76.1,84.0,1980569.6,1441793.3,538776.3,150876687.9,109920968.8,40955719.1,153773520.3,112031451.4,41742068.9,21.064591168840373,17.731462237645424,42.38685131615075,21.088989081795948,17.765755618858368,42.35124510146875
GEO,268,Int. Arr. Inventory,1432.0,545.0,10384.7,12786.9,1999.2,2000.8,2000.4,2003.5,582.5,550.3,581.9,582.8,56.0,86.5,81.3,88.0,38.0,79.0,54.9,62.9,2569.0,1844.1,724.8,196588.3,141546.8,55041.6,200362.8,144264.4,56098.4,0.027322914939596623,0.02267911046086975,0.057021791481819184,0.027478390904718493,0.02287720138294335,0.05691708990016627
GEO,268,Int. Dep. Inventory,1438.0,549.0,10416.8,13203.7,1999.3,2000.9,2000.7,2003.8,557.5,638.6,577.9,594.4,54.0,113.4,101.0,110.1,24.0,63.1,47.5,49.5,2284.6,1700.5,584.1,174852.9,130520.0,44332.9,178210.1,133026.0,45184.1,0.024298143818996674,0.02091308895326122,0.04595257782082035,0.024440299252001734,0.021095035165761077,0.045843508580603064
GEO,268,Domestic Inventory,82.0,32.0,32.8,47.7,1996.0,1995.1,2004.2,2003.4,68.4,141.7,104.1,96.3,21.5,366.6,231.3,108.7,46.5,47.8,37.8,34.1,42.7,27.4,15.3,3223.8,2064.5,1159.3,3285.6,2104.1,1181.5,0.00045414109300146983,0.00033697067763561154,0.0012036884791278059,0.0004505976216969571,0.000333664573032925,0.001198742597240678
BRN,096,All Global Voyages,2739872.0,58539.0,81475141.7,114361946.3,2002.6,2002.5,2008.8,2009.1,358.8,1354.1,1507.6,1784.2,41.0,231.2,403.1,445.6,19.0,89.0,69.9,77.7,9402364.3,8131271.3,1271093.0,715428735.4,618723859.3,96704876.1,729164967.1,630603357.4,98561609.7,100.0,100.0,100.0,100.0,100.0,100.0
BRN,096,All International Voyages,1244079.0,43111.0,72080717.8,102661963.7,2003.7,2003.9,2009.1,2009.4,663.1,1807.6,2057.2,2437.2,67.0,235.5,428.7,472.1,22.0,85.3,69.1,76.9,7421794.7,6689478.0,732316.7,564552047.5,508802890.5,55749157.0,575391446.8,518571906.0,56819540.9,78.93540883115962,82.26853776235458,57.613148683849246,78.91101091820406,82.23424438114164,57.64875499999063
BRN,096,All Domestic Voyages,1495793.0,55373.0,9394423.9,11699982.6,2001.6,2002.7,2006.1,2006.6,222.5,777.4,494.4,532.4,27.0,173.3,206.5,213.1,17.0,86.5,76.1,84.0,1980569.6,1441793.3,538776.3,150876687.9,109920968.8,40955719.1,153773520.3,112031451.4,41742068.9,21.064591168840373,17.731462237645424,42.38685131615075,21.088989081795948,17.765755618858368,42.35124510146875
BRN,096,Int. Arr. Inventory,923.0,429.0,37517.1,40416.4,2007.3,2006.9,2007.2,2006.6,1019.2,1531.9,1952.5,1898.5,109.0,230.3,209.6,230.6,31.0,94.3,116.9,105.9,4590.6,3740.6,850.1,321360.6,259937.2,61423.5,327530.8,264928.0,62602.8,0.04882388996563343,0.04600264659721783,0.0668794494187286,0.04491861441213225,0.042011828337278054,0.06351641393697734
BRN,096,Int. Dep. Inventory,905.0,420.0,38929.3,41261.3,2007.2,2006.9,2007.6,2007.1,862.3,1426.2,2044.2,1972.5,98.0,235.5,282.2,288.3,28.0,140.6,56.2,61.5,4873.2,4156.5,716.8,337393.3,284608.4,52785.0,343871.3,290072.8,53798.4,0.051829516965216926,0.05111746794132918,0.056392411884889616,0.04715960249264696,0.0459992476405423,0.05458352411628683
BRN,096,Domestic Inventory,1995.0,96.0,902.2,609.9,2013.6,2010.2,2008.3,2008.4,143.4,739.6,335.9,317.3,26.0,233.7,492.0,471.5,18.0,104.7,151.5,157.0,937.1,650.3,286.8,70039.7,48505.8,21533.9,71384.5,49437.1,21947.4,0.00996664211362242,0.007997519403884604,0.022563258549925143,0.00978989710434211,0.007839650617121817,0.022267696384832888
QAT,634,All Global Voyages,2739872.0,58539.0,81475141.7,114361946.3,2002.6,2002.5,2008.8,2009.1,358.8,1354.1,1507.6,1784.2,41.0,231.2,403.1,445.6,19.0,89.0,69.9,77.7,9402364.3,8131271.3,1271093.0,715428735.4,618723859.3,96704876.1,729164967.1,630603357.4,98561609.7,100.0,100.0,100.0,100.0,100.0,100.0
QAT,634,All International Voyages,1244079.0,43111.0,72080717.8,102661963.7,2003.7,2003.9,2009.1,2009.4,663.1,1807.6,2057.2,2437.2,67.0,235.5,428.7,472.1,22.0,85.3,69.1,76.9,7421794.7,6689478.0,732316.7,564552047.5,508802890.5,55749157.0,575391446.8,518571906.0,56819540.9,78.93540883115962,82.26853776235458,57.613148683849246,78.91101091820406,82.23424438114164,57.64875499999063
QAT,634,All Domestic Voyages,1495793.0,55373.0,9394423.9,11699982.6,2001.6,2002.7,2006.1,2006.6,222.5,777.4,494.4,532.4,27.0,173.3,206.5,213.1,17.0,86.5,76.1,84.0,1980569.6,1441793.3,538776.3,150876687.9,109920968.8,40955719.1,153773520.3,112031451.4,41742068.9,21.064591168840373,17.731462237645424,42.38685131615075,21.088989081795948,17.765755618858368,42.35124510146875
QAT,634,Int. Arr. Inventory,7236.0,2357.0,581044.3,604018.2,2006.0,2007.3,2006.9,2007.6,372.3,1168.8,2058.8,1743.6,42.0,136.1,353.1,349.6,27.0,70.8,101.6,91.6,68365.8,58015.5,10350.3,4789519.9,4020213.8,769306.2,4881478.7,4097401.9,784076.8,0.7271128603259926,0.7134862170937526,0.8142834552625181,0.6694614964038088,0.6497589731988953,0.7955194749624712
QAT,634,Int. Dep. Inventory,7157.0,2292.0,798088.9,839626.9,2005.9,2007.3,2007.4,2007.9,380.3,1632.7,2845.6,2439.5,46.0,164.7,464.0,458.5,27.0,70.2,45.1,49.7,90177.1,83928.2,6248.9,6347503.7,5878326.2,469177.5,6469375.8,5991190.1,478185.7,0.9590896196183337,1.0321657819977057,0.49161627040665,0.8872307491307065,0.9500726613162811,0.4851642555914953
QAT,634,Domestic Inventory,5569.0,449.0,6613.8,9066.0,2009.7,2007.7,2008.2,2008.1,90.4,485.7,242.6,244.3,15.0,112.2,167.1,137.2,22.0,68.0,78.6,70.7,2906.1,1760.4,1145.7,219378.9,133027.7,86351.2,223591.0,135581.8,88009.2,0.030908183381067246,0.021649751128092358,0.09013502552527627,0.03066398004408459,0.021500329550893697,0.08929359034200107
FRA,250,All Global Voyages,2739872.0,58539.0,81475141.7,114361946.3,2002.6,2002.5,2008.8,2009.1,358.8,1354.1,1507.6,1784.2,41.0,231.2,403.1,445.6,19.0,89.0,69.9,77.7,9402364.3,8131271.3,1271093.0,715428735.4,618723859.3,96704876.1,729164967.1,630603357.4,98561609.7,100.0,100.0,100.0,100.0,100.0,100.0
FRA,250,All International Voyages,1244079.0,43111.0,72080717.8,102661963.7,2003.7,2003.9,2009.1,2009.4,663.1,1807.6,2057.2,2437.2,67.0,235.5,428.7,472.1,22.0,85.3,69.1,76.9,7421794.7,6689478.0,732316.7,564552047.5,508802890.5,55749157.0,575391446.8,518571906.0,56819540.9,78.93540883115962,82.26853776235458,57.613148683849246,78.91101091820406,82.23424438114164,57.64875499999063
FRA,250,All Domestic Voyages,1495793.0,55373.0,9394423.9,11699982.6,2001.6,2002.7,2006.1,2006.6,222.5,777.4,494.4,532.4,27.0,173.3,206.5,213.1,17.0,86.5,76.1,84.0,1980569.6,1441793.3,538776.3,150876687.9,109920968.8,40955719.1,153773520.3,112031451.4,41742068.9,21.064591168840373,17.731462237645424,42.38685131615075,21.088989081795948,17.765755618858368,42.35124510146875
FRA,250,Int. Arr. Inventory,25274.0,6222.0,658023.9,777992.7,2003.7,2005.7,2008.7,2009.4,392.7,1230.0,952.1,1314.0,40.0,139.5,305.4,363.7,20.0,55.2,52.4,60.8,90794.2,77073.5,13720.7,6856520.0,5812894.2,1043625.8,6988165.2,5924501.8,1063663.4,0.9656528624401417,0.9478653110492082,1.0794410794489468,0.9583791755373267,0.9394973449597431,1.079186311219509
FRA,250,Int. Dep. Inventory,25304.0,6238.0,743497.0,817191.6,2003.7,2005.7,2009.1,2009.7,412.9,1135.0,1075.1,1379.8,41.0,114.3,309.4,276.5,18.0,52.7,40.1,46.7,99757.8,87731.6,12026.2,7541982.3,6625926.7,916055.6,7686788.4,6753144.5,933643.9,1.060986330852975,1.0789407555495043,0.9461306135743018,1.0541905805721203,1.0709020846072648,0.947269330159895
FRA,250,Domestic Inventory,13054.0,2030.0,68015.6,47632.3,2002.1,2004.4,2002.7,2005.7,190.9,355.7,390.4,414.0,18.0,53.9,97.8,106.3,14.0,47.4,48.5,56.9,17920.1,12768.3,5151.7,1367408.8,975253.2,392155.7,1393663.1,993978.0,399685.1,0.19059142390387912,0.1570271059582036,0.4052968586877592,0.1911313849241565,0.15762332825156633,0.4055180320375794
GIB,292,All Global Voyages,2739872.0,58539.0,81475141.7,114361946.3,2002.6,2002.5,2008.8,2009.1,358.8,1354.1,1507.6,1784.2,41.0,231.2,403.1,445.6,19.0,89.0,69.9,77.7,9402364.3,8131271.3,1271093.0,715428735.4,618723859.3,96704876.1,729164967.1,630603357.4,98561609.7,100.0,100.0,100.0,100.0,100.0,100.0
GIB,292,All International Voyages,1244079.0,43111.0,72080717.8,102661963.7,2003.7,2003.9,2009.1,2009.4,663.1,1807.6,2057.2,2437.2,67.0,235.5,428.7,472.1,22.0,85.3,69.1,76.9,7421794.7,6689478.0,732316.7,564552047.5,508802890.5,55749157.0,575391446.8,518571906.0,56819540.9,78.93540883115962,82.26853776235458,57.613148683849246,78.91101091820406,82.23424438114164,57.64875499999063
GIB,292,All Domestic Voyages,1495793.0,55373.0,9394423.9,11699982.6,2001.6,2002.7,2006.1,2006.6,222.5,777.4,494.4,532.4,27.0,173.3,206.5,213.1,17.0,86.5,76.1,84.0,1980569.6,1441793.3,538776.3,150876687.9,109920968.8,40955719.1,153773520.3,112031451.4,41742068.9,21.064591168840373,17.731462237645424,42.38685131615075,21.088989081795948,17.765755618858368,42.35124510146875
GIB,292,Int. Arr. Inventory,5964.0,3961.0,451467.9,734090.7,2008.4,2008.7,2010.0,2010.2,1561.9,2139.0,2175.2,2301.8,152.0,219.1,350.3,357.0,9.0,18.4,15.9,16.0,44476.4,42235.6,2240.8,3401584.6,3229604.6,171980.0,3466895.0,3291613.1,175282.0,0.47303421332015394,0.5194218522754247,0.17628922509997305,0.47546099393507185,0.5219783658576507,0.1778400337956331
GIB,292,Int. Dep. Inventory,6020.0,3981.0,569146.0,927667.3,2008.4,2008.7,2010.1,2010.2,1761.7,2384.7,2721.3,2886.4,163.0,229.2,430.9,445.5,55.0,103.5,106.2,109.5,57405.7,50487.5,6918.2,4387216.4,3856959.8,530256.7,4471451.0,3931013.4,540437.6,0.6105453710190744,0.6209053681433554,0.5442717409347703,0.6132289950494524,0.6233733699433044,0.5483246485573581
GIB,292,Domestic Inventory,1.0,1.0,41.5,35.7,2014.0,2014.0,2014.0,2014.0,391.8,391.8,391.8,391.8,288.0,288.0,288.0,288.0,2.0,2.0,2.0,2.0,6.2,6.1,0.1,471.8,465.6,6.2,480.8,474.5,6.3,6.594086127890194e-05,7.501901947362155e-05,7.867244961619646e-06,6.593843940586103e-05,7.524539703632095e-05,6.391941060191511e-06
GAB,266,All Global Voyages,2739872.0,58539.0,81475141.7,114361946.3,2002.6,2002.5,2008.8,2009.1,358.8,1354.1,1507.6,1784.2,41.0,231.2,403.1,445.6,19.0,89.0,69.9,77.7,9402364.3,8131271.3,1271093.0,715428735.4,618723859.3,96704876.1,729164967.1,630603357.4,98561609.7,100.0,100.0,100.0,100.0,100.0,100.0
GAB,266,All International Voyages,1244079.0,43111.0,72080717.8,102661963.7,2003.7,2003.9,2009.1,2009.4,663.1,1807.6,2057.2,2437.2,67.0,235.5,428.7,472.1,22.0,85.3,69.1,76.9,7421794.7,6689478.0,732316.7,564552047.5,508802890.5,55749157.0,575391446.8,518571906.0,56819540.9,78.93540883115962,82.26853776235458,57.613148683849246,78.91101091820406,82.23424438114164,57.64875499999063
GAB,266,All Domestic Voyages,1495793.0,55373.0,9394423.9,11699982.6,2001.6,2002.7,2006.1,2006.6,222.5,777.4,494.4,532.4,27.0,173.3,206.5,213.1,17.0,86.5,76.1,84.0,1980569.6,1441793.3,538776.3,150876687.9,109920968.8,40955719.1,153773520.3,112031451.4,41742068.9,21.064591168840373,17.731462237645424,42.38685131615075,21.088989081795948,17.765755618858368,42.35124510146875
GAB,266,Int. Arr. Inventory,975.0,475.0,51555.3,88327.5,2006.3,2007.4,2009.7,2010.0,528.0,1896.4,2353.5,2698.9,59.0,240.3,573.4,596.1,42.0,96.4,73.7,74.9,4775.3,3994.3,781.0,364367.2,304322.5,60044.7,371363.0,310165.5,61197.5,0.05078828949437749,0.04912269991532567,0.06144318315024943,0.050929901566303594,0.049185513581599595,0.062090605243026994
GAB,266,Int. Dep. Inventory,967.0,467.0,66169.3,110397.7,2006.3,2007.4,2009.0,2009.2,595.9,2814.0,3016.5,3360.3,66.0,317.8,597.8,628.6,41.0,99.9,59.8,59.4,6650.0,5943.5,706.5,509710.8,455845.9,53864.9,519497.3,464598.1,54899.1,0.0707268915330158,0.07309435118712618,0.05558208565384279,0.07124551006147754,0.07367517069930525,0.055700287532945994
GAB,266,Domestic Inventory,2337.0,107.0,823.8,938.6,2005.0,2007.2,2007.3,2007.3,139.4,774.6,167.0,163.3,19.0,189.2,139.2,92.7,16.0,55.9,66.4,66.5,1017.9,632.2,385.7,76646.6,47567.7,29078.9,78118.2,48481.0,29637.2,0.010826000434805529,0.007774921985446484,0.030343963816966968,0.010713378113966165,0.007688033917213648,0.030069719934779027
LBR,430,All Global Voyages,2739872.0,58539.0,81475141.7,114361946.3,2002.6,2002.5,2008.8,2009.1,358.8,1354.1,1507.6,1784.2,41.0,231.2,403.1,445.6,19.0,89.0,69.9,77.7,9402364.3,8131271.3,1271093.0,715428735.4,618723859.3,96704876.1,729164967.1,630603357.4,98561609.7,100.0,100.0,100.0,100.0,100.0,100.0
LBR,430,All International Voyages,1244079.0,43111.0,72080717.8,102661963.7,2003.7,2003.9,2009.1,2009.4,663.1,1807.6,2057.2,2437.2,67.0,235.5,428.7,472.1,22.0,85.3,69.1,76.9,7421794.7,6689478.0,732316.7,564552047.5,508802890.5,55749157.0,575391446.8,518571906.0,56819540.9,78.93540883115962,82.26853776235458,57.613148683849246,78.91101091820406,82.23424438114164,57.64875499999063
LBR,430,All Domestic Voyages,1495793.0,55373.0,9394423.9,11699982.6,2001.6,2002.7,2006.1,2006.6,222.5,777.4,494.4,532.4,27.0,173.3,206.5,213.1,17.0,86.5,76.1,84.0,1980569.6,1441793.3,538776.3,150876687.9,109920968.8,40955719.1,153773520.3,112031451.4,41742068.9,21.064591168840373,17.731462237645424,42.38685131615075,21.088989081795948,17.765755618858368,42.35124510146875
LBR,430,Int. Arr. Inventory,378.0,239.0,15955.1,26224.3,2003.1,2004.7,2008.3,2008.6,799.1,1977.4,1884.4,2118.7,83.0,219.5,445.2,467.5,47.0,81.8,107.6,113.2,1916.2,1679.5,236.7,147625.4,129549.2,18076.3,150459.8,132036.5,18423.3,0.02037998038429547,0.020654826755073345,0.0186217688241537,0.020634534952824392,0.020938121951077325,0.018692166307020044
LBR,430,Int. Dep. Inventory,374.0,234.0,14952.5,23471.2,2003.1,2004.6,2007.8,2007.9,834.3,1982.2,1838.3,2002.1,98.5,316.2,520.7,574.1,45.0,88.7,63.3,63.9,1816.4,1566.1,250.2,139857.1,120782.4,19074.7,142542.3,123101.4,19440.9,0.019318545230160886,0.019260210884858804,0.019683846893972352,0.01954870385050346,0.01952120910163743,0.019724616977313834
LBR,430,Domestic Inventory,27.0,18.0,181.1,323.3,2002.2,2002.0,2009.6,2009.8,193.6,338.5,235.7,236.9,66.0,120.3,189.9,186.4,12.0,121.5,33.1,27.8,32.2,21.5,10.8,2455.8,1642.5,813.3,2503.0,1674.0,828.9,0.00034246705373881337,0.0002644112981447317,0.0008496624558549218,0.00034326937153259185,0.00026546005192581935,0.000840996816633769
VIR,850,All Global Voyages,2739872.0,58539.0,81475141.7,114361946.3,2002.6,2002.5,2008.8,2009.1,358.8,1354.1,1507.6,1784.2,41.0,231.2,403.1,445.6,19.0,89.0,69.9,77.7,9402364.3,8131271.3,1271093.0,715428735.4,618723859.3,96704876.1,729164967.1,630603357.4,98561609.7,100.0,100.0,100.0,100.0,100.0,100.0
VIR,850,All International Voyages,1244079.0,43111.0,72080717.8,102661963.7,2003.7,2003.9,2009.1,2009.4,663.1,1807.6,2057.2,2437.2,67.0,235.5,428.7,472.1,22.0,85.3,69.1,76.9,7421794.7,6689478.0,732316.7,564552047.5,508802890.5,55749157.0,575391446.8,518571906.0,56819540.9,78.93540883115962,82.26853776235458,57.613148683849246,78.91101091820406,82.23424438114164,57.64875499999063
VIR,850,All Domestic Voyages,1495793.0,55373.0,9394423.9,11699982.6,2001.6,2002.7,2006.1,2006.6,222.5,777.4,494.4,532.4,27.0,173.3,206.5,213.1,17.0,86.5,76.1,84.0,1980569.6,1441793.3,538776.3,150876687.9,109920968.8,40955719.1,153773520.3,112031451.4,41742068.9,21.064591168840373,17.731462237645424,42.38685131615075,21.088989081795948,17.765755618858368,42.35124510146875
VIR,850,Int. Arr. Inventory,2080.0,399.0,52038.7,37591.8,1999.6,2004.1,2008.4,2008.2,286.5,1425.4,805.8,1343.6,25.0,167.5,151.0,261.7,10.0,41.0,24.1,44.7,9077.0,8022.7,1054.4,696013.6,616843.6,79170.1,709377.1,628686.9,80690.1,0.09653954803686983,0.09866476844770879,0.08295223087531754,0.09728622904379246,0.09969609146898589,0.08186767672078717
VIR,850,Int. Dep. Inventory,2089.0,406.0,36263.4,27327.1,1999.7,2004.2,2008.1,2008.2,196.8,1131.9,561.0,960.2,23.0,126.2,140.0,249.7,10.0,62.9,39.8,60.5,7228.9,5809.6,1419.4,554200.5,445667.3,108533.2,564841.2,454224.1,110617.1,0.07688385356436359,0.07144762221868062,0.11166767498522925,0.07746411655601877,0.07203007955314131,0.112231425944335
VIR,850,Domestic Inventory,464.0,60.0,393.5,358.1,1999.0,1997.1,2004.2,2003.5,67.6,278.5,129.6,129.2,9.0,149.6,59.9,78.4,12.0,99.6,41.4,50.3,237.8,116.3,121.5,17869.8,8748.8,9120.9,18212.9,8916.8,9296.0,0.002529151098729497,0.0014302806499642928,0.009558702628367869,0.0024977749647566686,0.0014140108667933964,0.009431664142149252
PRK,408,All Global Voyages,2739872.0,58539.0,81475141.7,114361946.3,2002.6,2002.5,2008.8,2009.1,358.8,1354.1,1507.6,1784.2,41.0,231.2,403.1,445.6,19.0,89.0,69.9,77.7,9402364.3,8131271.3,1271093.0,715428735.4,618723859.3,96704876.1,729164967.1,630603357.4,98561609.7,100.0,100.0,100.0,100.0,100.0,100.0
PRK,408,All International Voyages,1244079.0,43111.0,72080717.8,102661963.7,2003.7,2003.9,2009.1,2009.4,663.1,1807.6,2057.2,2437.2,67.0,235.5,428.7,472.1,22.0,85.3,69.1,76.9,7421794.7,6689478.0,732316.7,564552047.5,508802890.5,55749157.0,575391446.8,518571906.0,56819540.9,78.93540883115962,82.26853776235458,57.613148683849246,78.91101091820406,82.23424438114164,57.64875499999063
PRK,408,All Domestic Voyages,1495793.0,55373.0,9394423.9,11699982.6,2001.6,2002.7,2006.1,2006.6,222.5,777.4,494.4,532.4,27.0,173.3,206.5,213.1,17.0,86.5,76.1,84.0,1980569.6,1441793.3,538776.3,150876687.9,109920968.8,40955719.1,153773520.3,112031451.4,41742068.9,21.064591168840373,17.731462237645424,42.38685131615075,21.088989081795948,17.765755618858368,42.35124510146875
PRK,408,Int. Arr. Inventory,90.0,47.0,1622.2,2490.2,1994.4,1994.3,1990.7,1991.1,1598.6,4985.3,4245.5,4390.1,227.5,575.3,2546.4,2320.0,66.5,469.3,455.1,418.1,336.6,265.6,71.0,25664.3,20293.0,5371.3,26157.1,20682.7,5474.4,0.0035799506300771607,0.003266401897080965,0.005585743922749948,0.003587267789898185,0.0032798271302067767,0.0055542924031607
PRK,408,Int. Dep. Inventory,94.0,48.0,245.2,344.8,1994.2,1994.2,1996.1,1997.4,220.2,806.9,647.1,618.9,29.0,177.6,375.0,376.0,66.5,158.8,421.0,388.5,93.4,47.5,45.9,7043.9,3587.5,3456.3,7179.1,3656.4,3522.7,0.000993367168298297,0.0005841644959011514,0.003611065437383417,0.0009845645805711665,0.00057982564746808,0.0035741096464661326
